,Address,Phone Number,Timings,State,Latitude,Longitude
317," KFC KFC - Muvattupuzha Kerala RKV Arcade, KizhakkekaraThodupuzha RoadErnakulam - 686661 Near Private Bus Stand",+917428499500, 11:00 PM,Kerala,9.9791733,76.587267
318," KFC Ambalapuzha Re Sy No 197, Re Sy No 28, Allapuzha Ward, VadakyaAmbalapuzhaAlappuzha - 688003 Opposite SD College,",+918042754444, 07:00 PM,Kerala,9.4694,76.33832
319," KFC Pathanamthitta No 10 & 11, Club 7 Mall & Hotel, Central RoadPathanamthittaThiruvalla - 689101",+918042754444, 11:00 PM,Kerala,9.385144,76.574303
320," KFC National Highway Ground Floor, Vandana Trade Centre, National Highway, Lalaji JnKarunagapalliKollam - 690518",+918042754444, 11:00 PM,Kerala,9.047034,76.5365029
321," KFC Vadakkevila Survey No 66, Novar Plaza, PolayathodeVadakkevilaKollam - 691001",+918042754444, 11:00 PM,Kerala,8.879028,76.60787999999999
322," KFC MG Road Door No 001, QRS Mall SquareMG RoadThiruvananthapuram - 695001 Opposite Raymond Showroom",+918042754444, 11:00 PM,Kerala,8.493243,76.94735
323," KFC KFC Kowdiar Survey No 3572/3, Blessing Tower, Keston RoadKowdiarThiruvananthapuram - 695003",+917042410157, 11:00 PM,Kerala,8.515659,76.959463
324," KFC Kesavadasapuram Shop No TC 2/3604, Sree Dhanya BoulevardKesavadasapuramThiruvananthapuram - 695011",+918042754444, 11:00 PM,Kerala,8.528238,76.93864000000001
325," KFC Eanchakkal Mall of Travancore, Food Court, Chakka Bye PassEanchakkalThiruvananthapuram - 695024",+918042754444, 11:00 PM,Kerala,8.487598,76.92599800000001
326," KFC KFC LULU MALL TVM Unit No 1/06, Lulu MallAnayaraThiruvananthapuram - 695029",+918042754444, 10:00 PM,Kerala,8.5150056,76.8976795
327," KFC Kazhakkoottam No TC 99/3442/1, Rashaj Iris, NH Byepass Road, KulthurKazhakkoottamThiruvananthapuram - 695583 Near Infosys",+918042754444, 11:00 PM,Kerala,8.5349273,76.88137054000001
328," KFC RNT Marg Unit No, 1 to 3, Ground Floor, The one, Plot No 5RNT MargIndore - 452001",+918042754444, 11:00 PM,Madhya-Pradesh,22.71707,75.87293
329," KFC Devi Ahiliya Bai Holkar Airport 1st Floor, SHA AreaDevi Ahiliya Bai Holkar AirportIndore - 452005 Near Depalpur Rd",+918042754444, 11:06 PM,Madhya-Pradesh,22.72783,75.74039070000001
330," KFC AB Road Plot No 304, Gr Flr, Malhar Mega MallAB RoadIndore - 452010",+918042754444, 11:00 PM,Madhya-Pradesh,22.744758,75.89408
331," KFC KFC Vijay Nagar Indore No 2/3, Vishal Astra Apt, Scheme No 54, Satya Sai SquareVijay NagarIndore - 452010 Opposite Satya Sai Square",+918349341609, 11:00 PM,Madhya-Pradesh,22.758941,75.891421
332," KFC KFC - Kohefiza Unit No A8, Gr Flr, Housing Board Colony, Main RoadKohefizaBhopal - 462001",+918042754444, 11:00 PM,Madhya-Pradesh,23.268211,77.377811
333," KFC Sanjay Nagar Kh No 1509 & 1511, 3rd Flr, DB City Mall, Arera HillsSanjay NagarBhopal - 462011",+918042754444, 11:00 PM,Madhya-Pradesh,23.232341,77.4302
334," KFC Arera Colony Plot No 32 & E4, Krishna Emporio, Market No 10Arera ColonyBhopal - 462016",+918042754444, 11:00 PM,Madhya-Pradesh,23.21469,77.43443000000001
335," KFC Plot No 30, BhelIndrapuri, Sector ABhopal - 462021",+918042754444, 09:00 PM,Madhya-Pradesh,23.25144,77.45838999999999
336," KFC KFC - Ashima Mall Unit No 2 E2 & 2E, Ground Floor, Hoshangabad RoadDanish NagarBhopal - 462026",+918042754444, 11:00 PM,Madhya-Pradesh,23.182981,77.455751
337," KFC Race Course Road Unit No T14 & 15, 3rd Flr, DB City MallRace Course RoadGwalior - 474002 Opposite Railway Station",+918042754444, 11:00 PM,Madhya-Pradesh,26.217099,78.1674764
338," KFC Nehru Nagar Shop No 1/5, FF, 1/2, South Avenue Mall, Narmada RoadNehru NagarJabalpur - 482001",+918042754444, 11:00 PM,Madhya-Pradesh,23.124112,79.92769
339," KFC Ground Floor, Brightland Building, Mahakavi Bhushan MargColabaMumbai - 400001 Behind Regal Cinema",+917738538871, 11:00 PM,Maharashtra,18.924261,72.832331
340," KFC KFC Hydra Park, Sterling No 3/5 & 15/18, GF, Elphinstone House17 Murzban RoadMumbai - 400001 Near Sterling Cinema",+919870059054, 11:00 PM,Maharashtra,18.9384623,72.8334484
341," KFC KFC Palladium Mall GF, East Zone, Phoenix Palladium Mall, Senapati Bapat MargLower ParelMumbai - 400013",+918042754444, 11:00 PM,Maharashtra,18.993941,72.824871
342," KFC KFC Kohinoor Square Dadar 4, Wing B, Kohinoor Square, Shivaji Park, RG Gadkari Chowk, NC Kelkar MargDadarMumbai - 400028",+919892968246, 11:00 PM,Maharashtra,19.024101,72.841201
343," KFC Bandra West S No 5, Ground Floor, Next Time Square, Hill RoadBandra WestMumbai - 400050",+918042754444, 11:00 PM,Maharashtra,19.06217,72.90066
344," KFC Bandra West UN 6 to 9, Kennilworth Shopping Arcade, Linking RoadBandra WestMumbai - 400050 Near National College",+918042754444, 11:00 PM,Maharashtra,19.0655416,72.8341168
345," KFC Andheri West Infiniti Mall, Food Court, Level 2Andheri WestMumbai - 400053",+918042754444, 11:00 PM,Maharashtra,19.141464,72.83082
346," KFC Terminal 2 No W5 3028, Level 3, Domestic Food Court, Mumbai AirportTerminal 2Mumbai - 400059",+918042754444, 11:00 PM,Maharashtra,19.0961264,72.875317
347," KFC Goregaon 3rd Floor, Oberoi MallGoregaonMumbai - 400063 Near Western Express Highway",+918042754444, 11:00 PM,Maharashtra,19.173436,72.86006999999999
348," KFC Malad West Shop No TF/328, 3rd Floor, Infinity Mall, Food Court, Link RoadMalad WestMumbai - 400064",+918042754444, 11:00 PM,Maharashtra,19.184838,72.83396
349," KFC Malad Unit No 17 & 18, 2nd Floor, Inorbit Mall, Food court, Malad Link RoadMaladMumbai - 400064",+918042754444, 11:00 PM,Maharashtra,19.17363,72.83568
350," KFC Andheri East FBL 418, level 4, Terminal T2Andheri EastMumbai - 400069",+918042754444, 11:00 PM,Maharashtra,19.1005399335848,72.8747447632293
351," KFC Kurla West No S/20, 2nd Floor, Phoenix Market City, Food Court, LBS MargKurla WestMumbai - 400070",+918042754444, 11:00 PM,Maharashtra,19.0864,72.89026
352," KFC Chembur Unit No 7/11 to 14, 3rd Floor, Food CourtChemburMumbai - 400071 Near Diamond Garden Circle",+918042754444, 11:00 PM,Maharashtra,19.052275,72.90161000000001
353," KFC Andheri East SN 9, 15 & 16, Gr Flr, Sagar Palazio, Sakinaka JunctionAndheri EastMumbai - 400072",+918042754444, 11:00 PM,Maharashtra,19.1036079,72.88651040000001
354, KFC Powai Powai Hiranandani ComplexPowaiMumbai - 400072,+918042754444, 11:00 PM,Maharashtra,19.1185712,72.9113962
355," KFC Ghatkopar East 3rd Floor, R City Mall, Food Court, LBS RoadGhatkopar EastMumbai - 400077",+918042754444, 11:00 PM,Maharashtra,19.100342,72.91579
356," KFC KFC R Mall Mulund Shop No T5 & T6, 3rd Floor, Food Court, LBS Marg, Kamgar ColonyMulund WestMumbai - 400080",+918042754444, 11:00 PM,Maharashtra,19.183811,72.951571
357," KFC Andheri East Unit No 4 & 4A, CTS No 16, Hanuman Nagar, Kanakia Wall Street, ChakalaAndheri EastMumbai - 400093 Near Andheri Kurla Road",+918042754444, 11:00 PM,Maharashtra,18.9404369,72.82831470000001
358," KFC Terminal 1A No 1C, Food Court, Domestic AirportTerminal 1AMumbai - 400099",+918042754444, 11:00 PM,Maharashtra,19.0940191,72.8551624
359," KFC Kandivali No 5, 3rd Flr, Food Court, Growels MallKandivaliMumbai - 400101",+918042754444, 11:00 PM,Maharashtra,19.2033331,72.8599737
360," KFC Thane west UN R4, 3rd Flr, Food Court, Korum Mall, Off Eastern Express HighwayThane westThane - 400606 Next to Cadbury",+918042754444, 11:00 PM,Maharashtra,19.2035083,72.9646955
361," KFC Panchpakhadi Unit No FC11, 2nd Floor, Viviana MallPanchpakhadiThane - 400606 Next to Jupiter Hospital",+918042754444, 11:00 PM,Maharashtra,19.2086746,72.9715242
362," KFC Hiranandani Estate Road No S/1, The WalkHiranandani Estate RoadThane - 400607",+918042754444, 09:00 PM,Maharashtra,19.255892,72.98365
363," KFC KFC- CBD - Belapur Shop No 3 & 4, Ground Floor,Shiv Darshan, Plot No 1Belapur, Sector 15Navi Mumbai - 400614 Near Bharat Petrol pump",+918042754444, 11:00 PM,Maharashtra,19.0123111,73.0367511
364," KFC Vashi Ground Floor, Inorbit MallVashiNavi Mumbai - 400705 Near BSEL Tech Park",+918042754444, 11:00 PM,Maharashtra,19.065757,73.00060999999999
365," KFC Sector 40 Unit No S/48, Food Court, Level 2, PN R/1, Seawoods Railway StSector 40Navi Mumbai - 400706 Seawoods Grand Central Mall",+918042754444, 11:00 PM,Maharashtra,19.020657,73.019042
366," KFC Airoli, Sector 6 PN 1, Shop No A10, A11, A13, A14 & A15, Madhuri, BK MargAiroli, Sector 6Navi Mumbai - 400708",+918042754444, 11:00 PM,Maharashtra,19.14775,72.99948999999999
367," KFC KFC Koparkhairne SN 5 to 11, Yashwant Arcade Housing Soc, Plot No 56/58 & 90, Sector 6KoparkhairneNavi Mumbai - 400709 Near Teen Taki",+918042754444, 09:00 PM,Maharashtra,19.10399,73.00368
368," KFC KFC - Delta - Vrindavan - Mira Road Shop No 18, Ground Floor, MIDC RoadMira Road EastThane - 401107 Opposite MBMC Water Tank",+918042754444, 11:00 PM,Maharashtra,19.268471,72.877211
369," KFC KFC Vicino Mall, Oshiwara No 7 & 105, Vicino Mall, Andheri West, Jogeshwari Goregaon Link RoadOshiwaraVasai - 401201",+918976884883, 11:00 PM,Maharashtra,19.151411,72.835541
370," KFC KFC Cosmos Square Shop No 14, Cosmos Square, Global City, Chikhal Dongre RoadVirar WestVirar - 401303",+918042754444, 11:00 PM,Maharashtra,19.468141,72.804871
371," KFC Khalapur A2/B & B1, Sy No 7 to 17, The Food Way, Sarsan, SajgaonKhalapurRaigarh - 410202 Near Mumbai Pune Expressway",+918042754444, 11:00 PM,Maharashtra,19.0164,73.11077
372," KFC Khalapur S No 46, Shop No 19 & 20, Food Mall, ThanenhaveKhalapurKhopoli - 410203",+918042754444, 11:00 PM,Maharashtra,18.7908,73.29872
373," KFC Panvel SN K/01 & 2, 2nd Flr, PN 311, Orion Mall, Food Court, Mumbai Pune HighwayPanvelPanvel - 410206",+918042754444, 11:00 PM,Maharashtra,18.9931721,73.11558410000001
374," KFC KFC Little world mall Kharghar Plot No 21, Gr Flr, Little World Mall, Pravesh MargKharghar, Sector 2Navi Mumbai - 410210",+918042754444, 11:00 PM,Maharashtra,18.795261,73.0289851
375," KFC Kharghar, Sector 2 SN G 12 to 14, 21 to 24, GF, Glomax Mall, PN 17 to 19Kharghar, Sector 2Navi Mumbai - 410210 Near Railway Station Road",+918042754444, 11:00 PM,Maharashtra,19.0304636,73.06573040000001
376," KFC Camp SGS Mall, Moledina RoadCampPune - 411001 Near MG Road",+918042754444, 11:00 PM,Maharashtra,18.519644,73.877273
377," KFC JM Marg Shop No 1 to 4, GF, Deccan MallJM MargPune - 411004 Opposite To Deccan PMT Bus stand",+918042754444, 11:00 PM,Maharashtra,18.5164922,73.8423478
378," KFC Karve Road Unit No 2, MSM MallKarve RoadPune - 411004 Near Garware College",+918042754444, 11:00 PM,Maharashtra,18.510639,73.83883
379," KFC Haveli Show Room No 1, SN 115, GF, Tiara Bldg, BanerHaveliPune - 411007",+918042754444, 11:00 PM,Maharashtra,18.564515,73.77446
380," KFC Aund No 5, SF 2, 2nd Floor, West End Mall, WN 8, Wireless Col, Gurukul Park RdAundPune - 411007",+918042754444, 11:00 PM,Maharashtra,18.560896,73.80696
381," KFC Magarpatta Road UN T19 & T20, 3rd Floor, Seasons MallMagarpatta RoadPune - 411013",+918042754444, 11:06 PM,Maharashtra,18.5195,73.9316
382," KFC Kharadi SN 4, Sy No 60, Gr Flr, Ganga Platino, Pradeep Plaza, West WingKharadiPune - 411014 Next to WTC 2",+918042754444, 11:00 PM,Maharashtra,18.5549228,73.9476938
383," KFC Nagar Road 2nd Floor, Phoenix Market City Mall, Food CourtNagar RoadPune - 411014",+918042754444, 11:00 PM,Maharashtra,18.5627761,73.91632060000001
384," KFC SB Road GF, The Pavillion Mall, Food Court, International Convention CentreSB RoadPune - 411015 Next to J W Marriot",+918042754444, 11:00 PM,Maharashtra,18.533728,73.82987
385," KFC KFC- Bavdhan No 01, Dharamshi Milestone, Chandni ChowkBavdhanPune - 411021 Near Pune Cafe",+918042754444, 11:00 PM,Maharashtra,18.507691,73.783021
386," KFC Wanowrie Unit No 304, 3rd Flr, 93 Avenue Mall, Kalubai Chowk, Fatima Nagar JnWanowriePune - 411022 Opposite Croma",+918042754444, 11:00 PM,Maharashtra,18.5057,73.90649999999989
387," KFC Pimpri Chinchwad Spot 18 Building, Sunshine Villas, Rahatni Rd, Shivar ChowkPimpri ChinchwadPune - 411027",+918042754444, 11:00 PM,Maharashtra,18.593552,73.78592999999999
388," KFC Hadapsar UN EB/FF42 & 42D, Amanora Town Centre, Sadesatra Nali, MagarpattaHadapsarPune - 411028",+918042754444, 11:00 PM,Maharashtra,18.5186104,73.9360892
389," KFC Pimpri Chinchwad UN FC 13, Elpro City Square Ward No 18Pimpri ChinchwadPune - 411033",+918042754444, 11:00 PM,Maharashtra,18.63006,73.78702
390," KFC Gultekdi Unit No 08 & 09, Kumar Pacific Mall, CTS No 42 & 43, Shankarseth RdGultekdiPune - 411037",+918042754444, 11:00 PM,Maharashtra,18.501263,73.87268
391," KFC Khondhwa Khurd SN G1 to G3 &G32, Clover Hill Plaza Mall, Nimb Undri RoadKhondhwa KhurdPune - 411048",+918042754444, 11:00 PM,Maharashtra,18.46731567,73.90105373999999
392," KFC Hinjewadi S No 21/2, Wakad Hinjewadi RoadHinjewadiPune - 411057 Beside Fortune Inn Hotel",+918042754444, 11:00 PM,Maharashtra,18.635621,73.799987
393," KFC KFC - Latur Ground Floor, Kayamkhani EstateAmbajogai RoadLatur - 413512 Near Shivaji Chowk",+918042754444, 11:00 PM,Maharashtra,18.401561,76.564941
394," KFC Mira Bhayendar Highway Shop No 1 to 3, Sheetal Classic Corner, Sai Karishma CHSMira Bhayendar HighwaySatara - 415517",+918042754444, 09:00 PM,Maharashtra,19.28909,72.8651
395," KFC KFC Sangli SN G1 to 3, 10 & 11, Shiv City Centra, Sangli Miraj RoadWanlesswadiSangli - 416416 Near Collector Bhavan",+918042754444, 11:00 PM,Maharashtra,16.482561,74.611311
396," KFC Dombivli East Food Court, Xperia Mall, Casa Bella Gold, Palava City, Shilphata RoadDombivli EastThane - 421204 Opposite Lodha World School",+918042754444, 11:00 PM,Maharashtra,19.1657,73.0753
397," KFC Kalyan East No KS 10, 2nd Flr, Metro Junction Mall, Store No 3 & 4, Shil RdKalyan EastThane - 421306 Netivali Baugh",+918042754444, 11:00 PM,Maharashtra,19.2284959,73.11
398," KFC Kansai Plot No F/4 /1 & F/4/2, DiagonallyKansaiAmbernath - 421501 Next to Reliance Petrol Pump",+918042754444, 11:00 PM,Maharashtra,19.2025,73.17246
399," KFC Thatte Nagar SN 1, GF, Metro 99, Commercial Complex, PN 456, Gangapur Link RoadThatte NagarNashik - 422005 College Road",+918042754444, 11:00 PM,Maharashtra,20.0072,73.7638
400," KFC Bortembhe Shop No 8A & 8B, Food Hills, NH 3BortembheNashik - 422403 Near IOCL Pump",+918042754444, 11:00 PM,Maharashtra,19.69537,73.59528
401," KFC Chikalthana Industrial Estate Unit R6, 1st Floor, Prozone MallChikalthana Industrial EstateAurangabad - 431210",+918042754444, 11:00 PM,Maharashtra,19.876341,75.37242999999999
402," KFC Untkhana SN FC 12 & 13, 3rd Floor, Trilium Mall, Medical Square, Rambagh LayoutUntkhanaNagpur - 440003",+918042754444, 11:00 PM,Maharashtra,21.1329833,79.09645810000001
403," KFC Sitabuldi G1, G2, Ground Floor, Eternity Mall, Variety squareSitabuldiNagpur - 440012",+918042754444, 11:00 PM,Maharashtra,21.143365,79.08047000000001
404," KFC Shraddhanand Peth House No 128/A/2, Ground Floor, South Ambazari RoadShraddhanand PethNagpur - 440022",+918042754444, 11:00 PM,Maharashtra,21.12301,79.05759999999999
405," KFC KFC Hingna Road No 4/5/6A/1, 20 & 21, Ground Floor, SRP CampHingna RoadNagpur - 440028 Near Jalaram Mangalam",+919923498605, 11:00 PM,Maharashtra,21.113807,79.008712
406, KFC KFC Singjamei Ground FloorMoirangkhom LoklaobungImphal - 795001,+918527761508, 09:00 PM,Manipur,24.789667,93.941055
407," KFC Thangheiband Lourung Leikai Mamcy Mall, lmphal WestThangheiband Lourung LeikaiImphal - 795001",+918042754444, 09:00 PM,Manipur,24.8187831,93.9389215
408," KFC KFC Churachandpur- Imphal Shop No 145, GS Cottage, New LamkaGocinkhup VengChurachandpur - 795006",+919366649894, 11:00 PM,Manipur,24.332933,93.694126
409," KFC Police Bazar 2nd Floor, MarbahubPolice BazarShillong - 793001",+918042754444, 11:00 PM,Meghalaya,25.576499,91.88245000000001
410," KFC East Khasi Hills Anderson Plaza, Laitumkhrah Main RoadEast Khasi HillsShillong - 793003 Opposite Laitumkhrah Post Office",+918042754444, 10:00 PM,Meghalaya,25.57129935,91.89617483000001
411," KFC KFC- Nongmynsong Meghalaya Umkdait, East Khasi Hills TownNongmynsongEast Khasi Hills - 793019",+918042754444, 09:00 PM,Meghalaya,25.567794,91.912781
412," KFC Khatla No E8, 1st Floor, Peter Park StreetKhatlaAizawl - 796001",+918042754444, 11:00 PM,Mizoram,23.718314,92.714747
413, KFC Chanmari G 39ChanmariAizawl - 796007,+918042754444, 11:00 PM,Mizoram,23.738705,92.71657
414," KFC KFC Vivakwan Aizawl VC 127/2, Zotlang PengVaivakawnAizawl - 796009 Opposite Bus Stand",+918042754444, 09:00 PM,Mizoram,23.738779,92.710385
415," KFC KFC - Bawngkawn No 7/S & 9A, Zorin Enterprise, HighstreetBawngkawnAizawl - 796014 Opposite Bazaar Peng",+918794590435, 09:00 PM,Mizoram,23.754711,92.730211
416, KFC KFC Champhai Sihdim RoadBethel VengChamphai - 796321,+918042754444, 09:00 PM,Mizoram,23.4796101,93.3292901
417," KFC KFC Lunglei No MZ 02/15C/2, H No 16CChanmariLunglei - 796701 Opposite Faith Hospital",+918527762463, 09:00 PM,Mizoram,22.884181,92.746891
418," KFC AG Colony Plot No 2046, Ground & 1st Floor, Ward No 3AG ColonyKohima - 797001",+918042754444, 07:00 PM,Nagaland,25.677413,94.109331
419," KFC KFC Dimapur 2 Dag No 287, Patta No 60, Pauna Complex, WN 5, Blk 3,Mouza 3, Bank ColNagarjanDimapur - 797112 Opposite Town Hall",+918042754444, 06:00 PM,Nagaland,25.906907,93.734213
420, KFC Circular Road Nagi HouseCircular RoadDimapur - 797112,+918042754444, 07:00 PM,Nagaland,25.911331,93.72005
421," KFC Kharbal Nagar No 6 Janpath, Unit 3Kharbal NagarBhubaneswar - 751001 Opposite Ram Mandir",+918042754444, 11:00 PM,Odisha,20.277067,85.8439
422," KFC Baramunda Plot M15, Baramunda Housing Board Colony, NH 16Baramunda Bus StandBhubaneswar - 751003 Opposite Fire Station",+918506839779, 11:00 PM,Odisha,20.278282,85.796886
423," KFC Rasulagarh FS/2/01/SU/2/06, Forum Esplanade Mall, End of Bomikhal OverbridgeRasulagarhBhubaneswar - 751010 Near Bomikhal Overbridge",+918042754444, 11:06 PM,Odisha,20.2908462,85.8559439
424," KFC Jaidev Vihar Plot No J/7, Pal Heights MallJaidev ViharKhorda - 751013",+918042754444, 11:00 PM,Odisha,20.2986319,85.82315699999999
425," KFC Gautam Nagar SN TF 301, Utkal Kanika Galleria, Gautam Nagar StGautam NagarBhubaneswar - 751014 Opposite Odisha State Museum",+918042754444, 11:00 PM,Odisha,20.256155,85.840255
426," KFC Patrapada Food Court, DN Regalia Mall, DN Square, Service Rd, Kalinga ViharPatrapadaBhubaneswar - 751019 Tamando",+918042754444, 11:00 PM,Odisha,20.2407458,85.7578329
427," KFC Patia Plot No 62 & 63, Ground Floor, Chandaka Industrial AreaPatiaBhubaneswar - 751024 Opposite KIIT University",+918042754444, 11:00 PM,Odisha,20.3534218,85.817854
428," KFC NSBC Arcade Cuttack NSBC Arcade Sopping Complex, Old Jail RoadDargabazarCuttack - 753002",+918042754444, 11:00 PM,Odisha,20.467778,85.869141
429," KFC Link Road OSL Tower 3, Traffic Tower BadambadiLink RoadCuttack - 753012",+918042754444, 10:00 PM,Odisha,20.46003,85.88086
430," KFC Jajpur Road Shop 1 & 2, Utkal Centre PointJajpur RoadJajpur - 755019 Near Chorda Bypass Crossing",+918042754444, 11:00 PM,Odisha,20.9518904,86.1305605
431," KFC Town Hall Road Ground Floor, Janata City CenterTown Hall RoadBrahmapur - 760001 Opposite Telephone Bhawan",+918042754444, 11:00 PM,Odisha,19.310716,84.79173299999999
432," KFC KFC Sambalpur, Odisha AO 190, Unit 14, Upper Ground Floor, DanipaliAinthapalliSambalpur - 768004 Adjoining National Highway",+918918799249, 11:00 PM,Odisha,21.494211,83.9865417
433," KFC Civil Township No 7 & 8, Ground Floor, Y6 Raghunathpali, IDCO Commercial EstateCivil TownshipSundergarh - 769004",+918042754444, 11:00 PM,Odisha,22.2247515,84.8197401
434," KFC KFC Plutone Mall 4, No 3/1, P No 94/95, Ear Bank Colony, SundargarhChenndSundergarh - 769015",+917007652817, 11:00 PM,Odisha,22.2437101,84.8269601
435," KFC Anna Nagar Golcha Complex, 80 Feet RoadAnna NagarPuducherry - 605001",+918042754444, 10:00 PM,Puducherry,9.926909999999999,78.148582
436," KFC Rangapillai Str New 65, Old 45, MG RoadRangapillai StrPuducherry - 605001",+918042754444, 10:00 PM,Puducherry,11.935086,79.829043
437," KFC Venkata Subha Reddiar Salai SN 9 & 10, No 7, GF, Providence MallVenkata Subha Reddiar SalaiPuducherry - 605001 Ambedkar Ngr, Orleanpet",+918042754444, 10:00 PM,Puducherry,11.928951,79.8198392
438," KFC KFC TN Kottakuppam HS No 110 A, JASPA Complex, ECR Road, Roundtana, VanurVillupuramPuducherry - 605104",+918042754444, 11:00 PM,Puducherry,11.9669501,79.8374701
439," KFC Pattanur Old Survey No 213/3, New Survey No 238/2, Plot No 10 to 21PattanurPuducherry - 605111",+918042754444, 11:00 PM,Puducherry,11.96184,79.79518
440," KFC Khabra Shop No 1 & 2, Heritage Haveli, Kurali Ropar Road, NH 21KhabraMohali - 140103 Near 6th Milestone",+918042754444, 11:00 PM,Punjab,30.898731,76.547558
441," KFC KFC Nirwana Square Kharar SCO 8 & 9, Block A, Nirwana Square One, Chandigarh Ropar RoadKhanpur KhararSahibzada Ajit Singh Nagar - 140301",+918042754444, 11:00 PM,Punjab,30.766264,76.626966
442," KFC Chandigarh Road SCO 100, Sunny Business CenterChandigarh RoadSahibzada Ajit Singh Nagar - 140301",+918042754444, 11:00 PM,Punjab,30.740452,76.67579000000001
443," KFC Showroom No 1, Ground Floor, HP Pump, G BlockAreocCityMohali - 140306",+918042754444, 11:00 PM,Punjab,30.629734,76.770131
444," KFC Rajpura Shop No 22, Prime Hub, NH 7RajpuraPatiala - 140401",+918042754444, 11:00 PM,Punjab,30.50577,76.631844
445," KFC Rajpura KFC, NH 1RajpuraFatehgarh Sahib - 140406 Between Sirhind & Rajpura",+918042754444, 11:00 PM,Punjab,30.549679,76.487403
446," KFC VIP Road No 268/288, Ground Floor, Time SquareVIP RoadZirakpur - 140603",+918847243488, 11:00 PM,Punjab,30.638002,76.815174
447," KFC Singhpura Dhillon Silicon Square, Chandigarh Ambala Road, NHSinghpuraZirakpur - 140603",+918042754444, 11:00 PM,Punjab,30.620019,76.8241
448, KFC Firozpur Road Ansal Plaza MallFirozpur RoadLudhiana - 141001,+918042754444, 11:00 PM,Punjab,30.86863,75.97385
449," KFC Ferozpur Road Shop No 13 & 14, West End MallFerozpur RoadLudhiana - 141001",+918042754444, 11:00 PM,Punjab,30.8856311,75.7881972
450," KFC Civil Lines SN 15, 16, 29 & 30, Omaxe Plaza, NH 95, Ferozpur Road, Police LinesCivil LinesLudhiana - 141001",+918042754444, 11:00 PM,Punjab,30.9024204,75.8336896
451," KFC Gurdev Nagar Shop No TF04, 3rd Floor, SilverArc Mall, Food courtGurdev NagarLudhiana - 141001",+918042754444, 11:00 PM,Punjab,30.897846,75.82146
452," KFC Dugri SCF 18, Phase 1DugriLudhiana - 141003",+918042754444, 11:00 PM,Punjab,30.87564,75.83934000000001
453, KFC GT Road JMD Govardhan City CentreGT RoadLudhiana - 141008 Opposite Laxmi Cinema,+918042754444, 11:00 PM,Punjab,30.911061,75.851277
454," KFC Ludhiana Chandigarh Highway GK SCO 3 to 5, GK County, NH 95Ludhiana Chandigarh HighwayLudhiana - 141015 Opposite Mai Bhago College",+918042754444, 11:00 PM,Punjab,30.8692182,75.9762585
455," KFC Doraha Khata No 459/656, West View Plaza, Kh No 1242/9/5, GT RdDorahaLudhiana - 141421",+918042754444, 11:00 PM,Punjab,30.786437,76.046937
456, KFC Circular Road Trillium MallCircular RoadAmritsar - 143001 Opposite Basant Avenue,+918042754444, 11:00 PM,Punjab,31.658705,74.87926
457," KFC Lawrence Road 35B/36/13, Aventura MallLawrence RoadAmritsar - 143001",+918042754444, 09:00 PM,Punjab,31.64221,74.87117000000001
458," KFC KFC Ranjit Avenue No 97, Acre SchemeRanjit AvenueAmritsar - 143001",+918042754444, 11:00 PM,Punjab,31.655497,74.855018
459," KFC KFC Kabeer Park Amritsar SCF No 28, Town Development Scheme, Kabir ParkKOT KhalsaAmritsar - 143002",+918042754444, 11:00 PM,Punjab,31.658945,74.864417
460," KFC G T Road Unit No S/029, 2nd Flr, Mall of Amritsar, Food Court, MBM FarmG T RoadAmritsar - 143006",+918042754444, 11:00 PM,Punjab,31.619889,74.90873000000001
461," KFC New Jawahar Nagar Shop No 1, MKC MallNew Jawahar NagarJalandhar - 144001",+918042754444, 11:00 PM,Punjab,31.3151734,75.5806134
462," KFC Paragpur Khasara No 867/868, GT Road, Jalandhar Phagwara HwyParagpurJalandhar - 144001",+918042754444, 11:00 PM,Punjab,31.287562,75.661795
463," KFC Phase 2 Curo Mall, Urban Estate, 66 Feet RoadPhase 2Jalandhar - 144002",+918042754444, 11:00 PM,Punjab,31.281945,75.58718
464," KFC Model Town Rampa Centre Point, Main MarketModel TownJalandhar - 144003",+918042754444, 11:00 PM,Punjab,31.306712,75.57702999999999
465," KFC Mukerian Society Food Court, Purana BhangalaMukerianHoshiarpur - 144306",+918042754444, 11:00 PM,Punjab,32.000968,75.613259
466," KFC No A/42, Phagwara HighwayEastwoodKapurthala - 144411 Near Haveli",+918042754444, 11:00 PM,Punjab,31.275044,75.681281
467," KFC KFC Kapurthala NH 703A, Jalandhar RoadMansoorwal DonaKapurthala - 144602",+918042754444, 11:00 PM,Punjab,31.372419,75.402124
468," KFC KFC Pathankot Novelty Mall Unit No 1, Novelty Mall, Dalhousie RoadMamoonPathankot - 145001",+918042754444, 11:00 PM,Punjab,32.2754501,75.6972701
469," KFC KFC Pathankot Unit No 01, Upper Ground Floor, NH 44, Pathankot Jammu HighwayIslampurPathankot - 145023",+918042754444, 11:00 PM,Punjab,32.286991,75.596985
470," KFC Piplawala No 1, Society Food Court, HT Mall, Jalandhar Hoshiarpur RoadPiplawalaHoshiarpur - 146001",+918042754444, 11:00 PM,Punjab,31.51215723,75.87137159
471, KFC Leela Bhavan Chowk SCO 2 & 3Leela Bhavan ChowkPatiala - 147001 Opp Gopal Sweets,+918042754444, 11:00 PM,Punjab,30.335286,76.38512
